don 	0.0807453416149	52
let 	0.0805970149254	27
got 	0.0775862068966	18
did 	0.0681818181818	18
can 	0.0517730496454	73
best 	0.0369318181818	13
more 	0.0270727580372	16
take 	0.0257425742574	13
hopefully 	0.0215439856373	12
rather 	0.0102564102564	16
make 	0.00684931506849	11
better 	0.00188182160331	30
